SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,date_collected
MLS Listing,,Single Family Residential,2713 Rocky Glen Way,Ellicott City,MD,21043,800000,4,5,Rocky Glen,4714,14000,2005,1,170,8,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Ellicott-City/2713-Rocky-Glen-Way-21043/home/10216220,MRIS,HW9947286,N,Y,39.294623,-76.804517,5/19/2017
MLS Listing,,Single Family Residential,11321 Liberty St,Fulton,MD,20759,869000,4,4,Maple Lawn Midtown,4773,7162,2006,1,182,164,Active,May-20-2017 10:00 AM,May-20-2017 12:00 PM,http://www.redfin.com/MD/Fulton/11321-Liberty-St-20759/home/10216685,MRIS,HW9950871,N,Y,39.162475,-76.906574,5/19/2017
MLS Listing,,Single Family Residential,8335 Watermill Dr,Millersville,MD,21108,419900,4,2.5,Gartelmill,2318,7997,2000,1,181,6,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Millersville/8335-Watermill-Dr-21108/home/10235428,MRIS,AA9949839,N,Y,39.119433,-76.6137679,5/19/2017
Redfin Data,,Single Family Residential,276 Overleaf Dr,Arnold,MD,21012,324900,4,2,Arnold,1466,7170,1982,1,222,,Pre On-Market,,,http://www.redfin.com/MD/Arnold/276-Overleaf-Dr-21012/home/10250867,Coming Soon,1571,N,Y,39.049524,-76.4942839,5/19/2017
MLS Listing,,Single Family Residential,250 Whistling Pine Rd,Severna Park,MD,21146,535000,4,2.5,Magothy Forest,2160,12349,1984,1,248,10,Active,May-20-2017 09:00 AM,May-20-2017 11:00 AM,http://www.redfin.com/MD/Severna-Park/250-Whistling-Pine-Rd-21146/home/10259387,MRIS,AA9949074,N,Y,39.0954984,-76.5438137,5/19/2017
MLS Listing,,Single Family Residential,1203 Topsail Ct,Pasadena,MD,21122,385500,4,3,Mariners Cove/rock Creek,2558,6313,2001,1,151,17,Active,,,http://www.redfin.com/MD/Pasadena/1203-Topsail-Ct-21122/home/10261532,MRIS,AA9952453,N,Y,39.140153,-76.525612,5/19/2017
MLS Listing,,Single Family Residential,1526 White Tail Deer Ct,Annapolis,MD,21409,899000,4,4.5,Pettebone Farms,5060,27026,2002,1,178,28,Active,May-20-2017 10:00 AM,May-20-2017 12:00 PM,http://www.redfin.com/MD/Annapolis/1526-White-Tail-Deer-Ct-21409/home/10271004,MRIS,AA9944056,N,Y,39.030669,-76.426236,5/19/2017
MLS Listing,,Single Family Residential,7708 Leigh Rd,Glen Burnie,MD,21060,279000,4,3,Silver Sands,1008,6000,1992,1,277,,Active,,,http://www.redfin.com/MD/Glen-Burnie/7708-Leigh-Rd-21060/home/10292765,MRIS,AA9950880,N,Y,39.149388,-76.5536599,5/19/2017
MLS Listing,,Single Family Residential,175 Tall Tree Trl,Arnold,MD,21012,450000,4,2.5,The Timbers,2258,55351,1971,1,199,,Active,,,http://www.redfin.com/MD/Arnold/175-Tall-Tree-Trl-21012/home/10299753,MRIS,AA9951266,N,Y,39.043906,-76.504846,5/19/2017
MLS Listing,,Single Family Residential,604 Pearl Point Ct,Millersville,MD,21108,639900,4,2.5,Shipleys Retreat,3016,11025,2003,1,212,47,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Millersville/604-Pearl-Point-Ct-21108/home/10300186,MRIS,AA9951038,N,Y,39.1064435,-76.621628,5/19/2017
MLS Listing,,Single Family Residential,8935 Twin Ridge Dr,Glen Burnie,MD,21061,275000,4,2,Twin Ridge,1820,6600,1962,1,151,,Active,,,http://www.redfin.com/MD/Glen-Burnie/8935-Twin-Ridge-Dr-21061/home/10303501,MRIS,AA9952027,N,Y,39.1433419,-76.612481,5/19/2017
MLS Listing,,Single Family Residential,421 Howard Manor Dr,Glen Burnie,MD,21060,197600,4,3,Woodland Manor,1164,7155,1995,1,170,,Active,,,http://www.redfin.com/MD/Glen-Burnie/421-Howard-Manor-Dr-21060/home/10316010,MRIS,AA9950901,N,Y,39.146879,-76.57508,5/19/2017
MLS Listing,,Single Family Residential,358 Phirne Rd W,Glen Burnie,MD,21061,337000,4,2,Glen Burnie Park,1667,10800,1964,1,202,,Active,,,http://www.redfin.com/MD/Glen-Burnie/358-Phirne-Rd-W-21061/home/10334583,MRIS,AA9951111,N,Y,39.135545,-76.635007,5/19/2017
MLS Listing,,Single Family Residential,7354 Holstein Ave,Glen Burnie,MD,21060,290000,4,2,Maxie Brooks Prop,1392,8940,1971,1,208,,Active,,,http://www.redfin.com/MD/Glen-Burnie/7354-Holstein-Ave-21060/home/10397161,MRIS,AA9952636,N,Y,39.166619,-76.609222,5/19/2017
MLS Listing,,Single Family Residential,1 Meadow Dr,Glen Burnie,MD,21060,275000,4,2,Country Club Estates,1849,8510,1956,1,149,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Glen-Burnie/1-N-Meadow-Dr-21060/home/10398184,MRIS,AA9951826,N,Y,39.163874,-76.602397,5/19/2017
MLS Listing,,Single Family Residential,419 Joyce Dr,Glen Burnie,MD,21061,459900,4,4.5,Degrange Sub,3429,18395,1957,1,134,,Active,May-20-2017 08:00 AM,May-20-2017 10:00 AM,http://www.redfin.com/MD/Glen-Burnie/419-Joyce-Dr-21061/home/10402888,MRIS,AA9944673,N,Y,39.166721,-76.6342109,5/19/2017
MLS Listing,,Single Family Residential,1010 Moss Haven Ct,Annapolis,MD,21403,939500,4,3,Eastport,2254,10500,1988,1,417,,Active,May-20-2017 10:00 AM,May-20-2017 12:00 PM,http://www.redfin.com/MD/Annapolis/1010-Moss-Haven-Ct-21403/home/10432410,MRIS,AA9950559,N,Y,38.97073,-76.494163,5/19/2017
MLS Listing,,Single Family Residential,5520 Deale Churchton Rd,Churchton,MD,20733,145000,4,3,,1164,35284,1984,1,125,,Active,,,http://www.redfin.com/MD/Deale/5520-Deale-Churchton-Rd-20733/home/10460792,MRIS,AA9951102,N,Y,38.803005,-76.536937,5/19/2017
MLS Listing,,Single Family Residential,5916 Candace Dr,Lothian,MD,20711,599900,4,2.5,Cassidy Kunkel Estates,2845,87132,2017,1,211,8,Active,,,http://www.redfin.com/MD/Lothian/5916-Candace-Dr-20711/home/10480266,MRIS,AA9952564,N,Y,38.784934,-76.614686,5/19/2017
MLS Listing,,Single Family Residential,8300 Frontwell Cir,Montgomery Village,MD,20886,480000,4,4,The Downs - Montg Vill,2193,10950,1987,1,219,103,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Gaithersburg/8300-Frontwell-Cir-20886/home/10486668,MRIS,MC9951021,N,Y,39.18938,-77.171025,5/19/2017
MLS Listing,,Single Family Residential,8512 Tindal Springs Dr,Montgomery Village,MD,20886,399900,4,3.5,Meadowgate,1982,2623,1989,1,202,100,Active,,,http://www.redfin.com/MD/Montgomery-Village/8512-Tindal-Springs-Dr-20886/home/10487020,MRIS,MC9952259,N,Y,39.185224,-77.178035,5/19/2017
MLS Listing,,Single Family Residential,6929 Old Stage Rd,Rockville,MD,20852,850000,4,2.5,Old Farm,2400,12489,1962,1,354,,Active,May-20-2017 10:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Rockville/6929-Old-Stage-Rd-20852/home/10505458,MRIS,MC9946076,N,Y,39.051243,-77.143257,5/19/2017
MLS Listing,,Single Family Residential,1016 Welsh Dr,Rockville,MD,20852,479500,4,2,Hungerford,1449,7353,1957,1,331,,Active,,,http://www.redfin.com/MD/Rockville/1016-Welsh-Dr-20852/home/10511070,MRIS,MC9951897,N,Y,39.072352,-77.143612,5/19/2017
MLS Listing,,Single Family Residential,802 Carter Rd,Rockville,MD,20852,520000,4,2.5,Hungerford,1739,6556,1962,1,299,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/802-Carter-Rd-20852/home/10511443,MRIS,MC9951304,N,Y,39.071017,-77.14773,5/19/2017
MLS Listing,,Single Family Residential,15617 Gold Ring Way,Rockville,MD,20855,629990,4,2.5,Derwood Station,2508,13553,1985,1,251,18,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/15617-Gold-Ring-Way-20855/home/10538294,MRIS,MC9946863,N,Y,39.111875,-77.148855,5/19/2017
MLS Listing,,Single Family Residential,6105 Lombard St,Cheverly,MD,20785,389000,4,3,Cheverly,1418,7500,1938,1,274,,Active,,,http://www.redfin.com/MD/Cheverly/6105-Lombard-St-20785/home/10539132,MRIS,PG9951465,N,Y,38.931416,-76.912216,5/19/2017
MLS Listing,,Single Family Residential,13213 Warburton Dr,Fort Washington,MD,20744,279900,4,3,Fort Washington Estates,1188,11250,1965,1,236,,Active,,,http://www.redfin.com/MD/Fort-Washington/13213-Warburton-Dr-20744/home/10582792,MRIS,PG9952189,N,Y,38.7102443,-77.0227866,5/19/2017
MLS Listing,,Single Family Residential,14912 Athey Rd,Burtonsville,MD,20866,389000,4,3,Oakhurst,1584,20000,1984,1,246,21,Active,,,http://www.redfin.com/MD/Burtonsville/14912-Athey-Rd-20866/home/10584944,MRIS,MC9932634,N,Y,39.09974,-76.9371139,5/19/2017
MLS Listing,,Single Family Residential,12709 Lampton Ln,Fort Washington,MD,20744,315000,4,3,Tantallon South - Resub,1263,9500,1982,1,249,,Active,,,http://www.redfin.com/MD/Fort-Washington/12709-Lampton-Ln-20744/home/10591098,MRIS,PG9952298,N,Y,38.715656,-76.991695,5/19/2017
MLS Listing,,Single Family Residential,6321 Walton Ave,Suitland,MD,20746,305000,4,3,Andrews Square,2054,6127,1981,1,148,,Active,,,http://www.redfin.com/MD/Camp-Springs/6321-Walton-Ave-20746/home/10594522,MRIS,PG9929701,N,Y,38.819592,-76.897254,5/19/2017
MLS Listing,,Single Family Residential,4117 Holly Tree Rd,Temple Hills,MD,20748,349000,4,3.5,Hidden Village,2240,15000,1990,1,156,,Active,,,http://www.redfin.com/MD/Temple-Hills/4117-Holly-Tree-Rd-20748/home/10597548,MRIS,PG9951869,N,Y,38.824682,-76.936413,5/19/2017
MLS Listing,,Single Family Residential,11615 Springridge Rd,Potomac,MD,20854,1498000,4,5.5,Darnestown Outside,3397,216493,1979,1,441,,Active,,,http://www.redfin.com/MD/Rockville/11615-Springridge-Rd-20854/home/10606052,MRIS,MC9949845,N,Y,39.044412,-77.2630329,5/19/2017
MLS Listing,,Single Family Residential,14714 Springfield Rd,Germantown,MD,20874,925000,4,3.5,Darnestown Outside,3002,87120,1998,1,308,,Active,,,http://www.redfin.com/MD/Germantown/14714-Springfield-Rd-20874/home/10611940,MRIS,MC9952173,N,Y,39.08862,-77.306535,5/19/2017
MLS Listing,,Single Family Residential,15212 Gravenstein Way,North Potomac,MD,20878,800000,4,4.5,Potomac Grove,3990,10762,1993,1,201,58,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/North-Potomac/15212-Gravenstein-Way-20878/home/10626110,MRIS,MC9951729,N,Y,39.1056807,-77.2533906,5/19/2017
MLS Listing,,Single Family Residential,15205 Arminio Ct,Germantown,MD,20874,1075000,4,4.5,Harlow Sub,4175,87120,1997,1,257,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Germantown/15205-Arminio-Ct-20874/home/10629098,MRIS,MC9952163,N,Y,39.09827,-77.316495,5/19/2017
MLS Listing,,Single Family Residential,1810 Porter Ave,Suitland,MD,20746,279900,4,2,Dupont Heights - Resub,1802,6000,1956,1,155,,Active,,,http://www.redfin.com/MD/Suitland-Silver-Hill/1810-Porter-Ave-20746/home/10630602,MRIS,PG9944699,N,Y,38.86487,-76.92762,5/19/2017
MLS Listing,,Single Family Residential,7310 Broxburn Ct,Bethesda,MD,20817,969000,4,3,Flint Hill Community,2439,21411,1960,1,397,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Bethesda/7310-Broxburn-Ct-20817/home/10637315,MRIS,MC9952283,N,Y,38.984133,-77.147029,5/19/2017
MLS Listing,,Single Family Residential,12607 Kornett Ln,Bowie,MD,20715,339900,4,2,Kenilworth At Belair,2342,12269,1963,1,145,,Active,May-21-2017 08:00 AM,May-21-2017 10:00 AM,http://www.redfin.com/MD/Bowie/12607-Kornett-Ln-20715/home/10638707,MRIS,PG9951757,N,Y,38.956847,-76.73504,5/19/2017
MLS Listing,,Single Family Residential,134 Grafton St,Chevy Chase,MD,20815,1725000,4,4,Chevy Chase Sec 1-a,1985,8750,1940,1,869,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Chevy-Chase/134-Grafton-St-20815/home/10640459,MRIS,MC9951798,N,Y,38.96728,-77.086753,5/19/2017
MLS Listing,,Single Family Residential,8205 Maple Ridge Rd,Bethesda,MD,20814,999900,4,3.5,Glenbrook Knolls,3000,6062,1955,1,333,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Bethesda/8205-Maple-Ridge-Rd-20814/home/10647153,MRIS,MC9952296,N,Y,38.992331,-77.10558,5/19/2017
MLS Listing,,Single Family Residential,5806 Oxford Rd,Glen Echo,MD,20812,924000,4,3,Glen Echo,2516,6000,1923,1,367,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Glen-Echo/5806-Oxford-Rd-20812/home/10649431,MRIS,MC9952148,N,Y,38.967834,-77.141114,5/19/2017
MLS Listing,,Single Family Residential,5415 Surrey St,Chevy Chase,MD,20815,1895000,4,4.5,Somerset Heights,3032,8599,1957,1,625,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Chevy-Chase/5415-Surrey-St-20815/home/10653355,MRIS,MC9952413,N,Y,38.9647379,-77.097673,5/19/2017
MLS Listing,,Single Family Residential,12200 Kingsbrook St,Bowie,MD,20721,323900,4,3,Kettering,1680,13165,1985,1,193,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Bowie/12200-Kingsbrook-St-20721/home/10661938,MRIS,PG9952055,N,Y,38.909335,-76.793238,5/19/2017
MLS Listing,,Single Family Residential,7304 Western Ave,Chevy Chase,MD,20815,995000,4,3.5,Chevy Chase,3500,11000,1949,1,284,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Chevy-Chase/7304-Western-Ave-20815/home/10664998,MRIS,MC9951373,N,Y,38.9832871,-77.0569618,5/19/2017
MLS Listing,,Single Family Residential,6220 Goodview St,Bethesda,MD,20817,1149000,4,3.5,Kenwood Park,2716,12167,1963,1,423,,Active,,,http://www.redfin.com/MD/Bethesda/6220-Goodview-St-20817/home/10668332,MRIS,MC9952354,N,Y,38.981979,-77.124836,5/19/2017
MLS Listing,,Single Family Residential,5411 York Ln,Bethesda,MD,20814,974900,4,3.5,Battery Park Hills,2256,7754,1987,1,432,,Active,May-21-2017 10:00 AM,May-21-2017 12:30 PM,http://www.redfin.com/MD/Bethesda/5411-York-Ln-20814/home/10680593,MRIS,MC9951184,N,Y,38.9895835,-77.1088606,5/19/2017
MLS Listing,,Single Family Residential,9118 Fox Park Rd,Clinton,MD,20735,375000,4,4.5,Willow Creek-plat 1>,3430,6077,1998,1,109,30,Active,,,http://www.redfin.com/MD/Clinton/9118-Fox-Park-Rd-20735/home/10707865,MRIS,PG9951382,N,Y,38.762091,-76.868369,5/19/2017
MLS Listing,,Single Family Residential,6707 Mccahill Dr,Laurel,MD,20707,439900,4,2.5,Mccahill Estates-plat 1>,2711,12235,1966,1,162,,Active,,,http://www.redfin.com/MD/Laurel/6707-McCahill-Dr-20707/home/10713595,MRIS,PG9951094,N,Y,39.1134969,-76.889879,5/19/2017
MLS Listing,,Single Family Residential,8109 Pinehill St,Laurel,MD,20707,169900,4,2,Oak Crest,1632,7500,1935,1,104,,Active,,,http://www.redfin.com/MD/Laurel/8109-Pinehill-St-20707/home/10713983,MRIS,PG9951456,N,Y,39.078155,-76.864878,5/19/2017
MLS Listing,,Single Family Residential,4250 Muncaster Mill Rd,Rockville,MD,20853,580800,4,3.5,Norbeck Manor,2458,20014,1985,1,236,,Active,,,http://www.redfin.com/MD/Rockville/4250-Muncaster-Mill-Rd-20853/home/10718677,MRIS,MC9951164,N,Y,39.1103949,-77.084818,5/19/2017
MLS Listing,,Single Family Residential,4957 Sweetbirch Dr,Rockville,MD,20853,650000,4,3.5,Norbeck Manor,3428,15954,1988,1,190,23,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/4957-Sweetbirch-Dr-20853/home/10718837,MRIS,MC9951862,N,Y,39.114986,-77.097312,5/19/2017
MLS Listing,,Single Family Residential,7625 Wheat Fall Ct,Rockville,MD,20855,425000,4,3,Mill Creek Towne,1450,16612,1967,1,293,,Active,,,http://www.redfin.com/MD/Derwood/7625-Wheat-Fall-Ct-20855/home/10736756,MRIS,MC9951011,N,Y,39.144035,-77.157059,5/19/2017
MLS Listing,,Single Family Residential,3201 Lumar Dr,Fort Washington,MD,20744,284900,4,2,Rosedale Estates,999,11853,1964,1,285,,Active,,,http://www.redfin.com/MD/Fort-Washington/3201-Lumar-Dr-20744/home/10760225,MRIS,PG9951318,N,Y,38.7874027,-76.9524911,5/19/2017
MLS Listing,,Single Family Residential,7502 Bentree Rd,Fort Washington,MD,20744,305000,4,3,Squires Wood,1440,11840,1987,1,212,,Active,,,http://www.redfin.com/MD/Fort-Washington/7502-Bentree-Rd-20744/home/10786522,MRIS,PG9951386,N,Y,38.78695,-76.971346,5/19/2017
MLS Listing,,Single Family Residential,8315 Bella Vista Ter,Fort Washington,MD,20744,327000,4,3,River Bend Estates,2670,17563,1975,1,122,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Fort-Washington/8315-Bella-Vista-Ter-20744/home/10793864,MRIS,PG9952048,N,Y,38.773435,-77.024821,5/19/2017
MLS Listing,,Single Family Residential,125 Mission Dr,Gaithersburg,MD,20878,659900,4,3.5,Mission Hills,2460,6285,1992,1,268,8,Active,,,http://www.redfin.com/MD/Gaithersburg/125-Mission-Dr-20878/home/10858260,MRIS,MC9952499,N,Y,39.107867,-77.214448,5/19/2017
MLS Listing,,Single Family Residential,10 Highland Ave,Gaithersburg,MD,20877,450000,4,1.5,Realty Park,1560,12960,1933,1,288,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Gaithersburg/10-Highland-Ave-20877/home/10872058,MRIS,MC9951050,N,Y,39.1472336,-77.2010072,5/19/2017
MLS Listing,,Single Family Residential,12820 10th St,Bowie,MD,20720,310000,4,2,Old Bowie,1645,21536,1922,1,188,,Active,May-21-2017 09:00 AM,May-21-2017 11:00 AM,http://www.redfin.com/MD/Bowie/12820-10th-St-20720/home/10887359,MRIS,PG9947116,N,Y,39.007517,-76.78289,5/19/2017
MLS Listing,,Single Family Residential,9801 Betteker Ln,Potomac,MD,20854,689000,4,3,Glen Park,2048,18785,1967,1,336,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Potomac/9801-Betteker-Ln-20854/home/10899791,MRIS,MC9951883,N,Y,39.057628,-77.201009,5/19/2017
MLS Listing,,Single Family Residential,9401 Sunnyfield Ct,Potomac,MD,20854,1075000,4,4.5,Bedfordshire,4990,13335,1988,1,215,58,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/9401-Sunnyfield-Ct-20854/home/10917201,MRIS,MC9952305,N,Y,39.04028,-77.193675,5/19/2017
MLS Listing,,Single Family Residential,11125 Hoffman Dr,Germantown,MD,20876,389000,4,2,Damascus Outside,1605,21716,1972,1,242,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Germantown/11125-Hoffman-Dr-20876/home/10930297,MRIS,MC9935919,N,Y,39.251087,-77.230889,5/19/2017
MLS Listing,,Single Family Residential,2302 Eccleston St,Silver Spring,MD,20902,449900,4,2,Carroll Knolls,2262,7080,1949,1,199,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Silver-Spring/2302-Eccleston-St-20902/home/10981850,MRIS,MC9948204,N,Y,39.0227099,-77.048196,5/19/2017
MLS Listing,,Single Family Residential,11717 Leona St,Wheaton,MD,20902,349900,4,2,Wheaton Hills,858,7178,1949,1,408,,Active,May-20-2017 10:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Silver-Spring/11717-Leona-St-20902/home/11007547,MRIS,MC9951803,N,Y,39.0496314,-77.0608552,5/19/2017
MLS Listing,,Single Family Residential,4421 Puller Dr,Kensington,MD,20895,824900,4,3,Kensington Estates,2072,8762,1948,1,398,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Kensington/4421-Puller-Dr-20895/home/11012654,MRIS,MC9951871,N,Y,39.0262631,-77.0866294,5/19/2017
MLS Listing,,Single Family Residential,506 Kerwin Rd,Silver Spring,MD,20901,328000,4,3,Northwood Village,1735,5500,1950,1,189,,Active,,,http://www.redfin.com/MD/Silver-Spring/506-Kerwin-Rd-20901/home/11014640,MRIS,MC9951962,N,Y,39.028039,-77.018796,5/19/2017
MLS Listing,,Single Family Residential,13121 Valleywood Dr,Silver Spring,MD,20906,439900,4,3,Greenwood Knolls,1915,7212,1996,1,230,,Active,,,http://www.redfin.com/MD/Silver-Spring/13121-Valleywood-Dr-20906/home/11047033,MRIS,MC9951450,N,Y,39.071425,-77.068749,5/19/2017
MLS Listing,,Single Family Residential,11211 Bybee St,Silver Spring,MD,20902,405000,4,2.5,Kemp Mill Estates,1622,7596,1957,1,250,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Silver-Spring/11211-Bybee-St-20902/home/11048835,MRIS,MC9951728,N,Y,39.0394838,-77.0240959,5/19/2017
MLS Listing,,Single Family Residential,13808 Loree Ln,Rockville,MD,20853,375000,4,2,Bel Pre Woods,1108,10723,1964,1,338,,Active,,,http://www.redfin.com/MD/Rockville/13808-Loree-Ln-20853/home/11067463,MRIS,MC9949308,N,Y,39.081986,-77.094999,5/19/2017
MLS Listing,,Single Family Residential,4708 Falcon St,Rockville,MD,20853,435000,4,3,Royal View,1871,9357,1958,1,232,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/4708-Falcon-St-20853/home/11073594,MRIS,MC9951520,N,Y,39.066386,-77.093625,5/19/2017
MLS Listing,,Single Family Residential,905 Brentwood Ln,Silver Spring,MD,20902,535000,4,2.5,Kemp Mill Farms,2484,9750,1965,1,215,,Active,,,http://www.redfin.com/MD/Silver-Spring/905-Brentwood-Ln-20902/home/11074773,MRIS,MC9951802,N,Y,39.050426,-77.026909,5/19/2017
MLS Listing,,Single Family Residential,9207 2nd Ave,Silver Spring,MD,20910,819000,4,3,North Woodside,3278,8258,1922,1,250,,Active,May-20-2017 11:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Silver-Spring/9207-2nd-Ave-20910/home/11075279,MRIS,MC9951049,N,Y,39.006537,-77.042784,5/19/2017
MLS Listing,,Single Family Residential,9515 51st Ave,College Park,MD,20740,330000,4,2,Daniels Park- Addn,1332,7736,1922,1,248,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/College-Park/9515-51st-Ave-20740/home/11078502,MRIS,PG9949573,N,Y,39.008652,-76.919321,5/19/2017
MLS Listing,,Single Family Residential,1412 Winding Waye Ln,Silver Spring,MD,20902,479900,4,3.5,Glenfield Manor,2340,8879,1970,1,205,,Active,,,http://www.redfin.com/MD/Silver-Spring/1412-Winding-Waye-Ln-20902/home/11087003,MRIS,MC9952153,N,Y,39.0609056,-77.0334728,5/19/2017
MLS Listing,,Single Family Residential,13306 Rippling Brook Dr,Silver Spring,MD,20906,479900,4,3.5,Foxhall,2803,11317,1979,1,171,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Silver-Spring/13306-Rippling-Brook-Dr-20906/home/11103305,MRIS,MC9952402,N,Y,39.07463,-77.061015,5/19/2017
MLS Listing,,Single Family Residential,4801 Ruatan St,College Park,MD,20740,349000,4,2.5,Central Heights,1282,7550,1937,1,272,,Active,,,http://www.redfin.com/MD/Berwyn-Heights/4801-Ruatan-St-20740/home/11104517,MRIS,PG9951510,N,Y,38.9962007,-76.9298822,5/19/2017
MLS Listing,,Single Family Residential,9305 Stoney Harbor Dr,Fort Washington,MD,20744,479000,4,4.5,Steed Estates-plat 7>,3480,46841,2004,1,138,,Active,,,http://www.redfin.com/MD/Fort-Washington/9305-Stoney-Harbor-Dr-20744/home/11140579,MRIS,PG9951811,N,Y,38.7626459,-76.9477808,5/19/2017
MLS Listing,,Single Family Residential,8111 Grayden Ln,Brandywine,MD,20613,380000,4,3.5,Hampton Sub-plat 1>,,6098,2006,1,,33,Active,,,http://www.redfin.com/MD/Brandywine/8111-Grayden-Ln-20613/home/11141246,MRIS,CH9950160,N,Y,38.703589,-76.866262,5/19/2017
MLS Listing,,Single Family Residential,7203 14th Ave,Takoma Park,MD,20912,535000,4,2.5,Takoma Park,1918,6500,1946,1,279,,Active,May-20-2017 11:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Takoma-Park/7203-14th-Ave-20912/home/11147029,MRIS,MC9952042,N,Y,38.980396,-76.986609,5/19/2017
MLS Listing,,Single Family Residential,14102 Cork Cor,Laurel,MD,20707,559900,4,2.5,The Villages At Wellingt,3440,9664,2006,1,163,42,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Laurel/14102-Cork-Cor-20707/home/11151774,MRIS,PG9952596,N,Y,39.083875,-76.876107,5/19/2017
MLS Listing,,Single Family Residential,12703 Goodloes Promise Dr,Bowie,MD,20720,650000,4,3.5,Fairwood-phase 2-plat 10,4331,13458,2006,1,150,75,Active,May-20-2017 09:30 AM,May-20-2017 11:00 AM,http://www.redfin.com/MD/Bowie/12703-Goodloes-Promise-Dr-20720/home/11224141,MRIS,PG9951611,N,Y,38.952976,-76.784898,5/19/2017
MLS Listing,,Single Family Residential,3505 Jefferson St N,Arlington,VA,22207,989000,4,3.5,Crescent Hills,3073,11300,1955,1,322,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Arlington/3505-N-Jefferson-St-22207/home/11226561,MRIS,AR9952606,N,Y,38.907335,-77.147876,5/19/2017
MLS Listing,,Single Family Residential,4514 39th St N,Arlington,VA,22207,1148800,4,4,Golf Club Manors,4086,14707,1958,1,281,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Arlington/4514-39th-St-N-22207/home/11230453,MRIS,AR9947173,N,Y,38.920912,-77.132606,5/19/2017
MLS Listing,,Single Family Residential,4205 25th St N,Arlington,VA,22207,929900,4,3,Lee Heights,2350,10680,1938,1,396,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Arlington/4205-25th-St-N-22207/home/11232461,MRIS,AR9951146,N,Y,38.9051096,-77.1130886,5/19/2017
